,Unnamed: 0,rating,id,date,views,like,title,text
1306,1331,5,rlagkdms1***예매자,2020.05.25,조회 6,"공감 0
공감하기",재밌게 잘 봤어요,머리가 왜 없어
1307,1332,4,toon***예매자,2020.05.25,조회 7,"공감 0
공감하기",배우들의 열정으로 또 엄청난 성량으로 속시원한 공연,본 내용은 어둡고 아프고 기괴하고 잔인한 스토리지만 인물들의 두려움 아픔 상처 사랑 분노가 점점 복수로 항해가는 과정을 배우들의 미친듯한 성량의 락발성으로 보는이로 하여금 희열을 느끼게 한다 이래저래 답답한 상황에 가슴 속까지 뻥 뚫어주는 공연이었다 무엇보다 네 명의 배우들의 열정과 에너지가 너무 멋지다 커튼콜까지 완벽하고 환상적인 호흡 요즘 사회 상황때문에 소리도 맘껏 지를 수 없어 칼박으로 흥분을 감출 수 없던 객석의 공기까지 벅차오르는 행복을 느꼈다                                          
1308,1333,4,JT***예매자,2020.05.25,조회 6,"공감 0
공감하기",4명의 배우가 보여주는 여성 파워,4명의 배우가 보여주는 여성 파워 락 뮤지컬 리지 너무 재밌어요몇몇 장면과 의상만 빼구요플뷰때부터 말이 나왔는데도 수정 안된거 보면 지금에와서야 수정될리 없지만 그래도 꼭 빠졌으면 하는 장면은 이건 사랑 아냐 넘버와 안무네요 볼때마다 너무 거북하고 흐릿눈 됩니다재연에 오거든 꼭 빼줬으면 하네요그리고 2막 의상탈코르셋을 의미하는 걸텐데 왜 안한 느낌이 드는걸까요프로필에 찍었던 흰브라우스에 블랙진이나 락을 상징하는 가죽바지에 부츠컷으로 했으면 더 세련되고 좋았을텐데 볼때마다 너무 아쉽네요
1309,1334,5,gkdbsw***예매자,2020.05.25,조회 7,"공감 0
공감하기",리지 정말 갓갓 그저 갓,안본사람 없었으면
1310,1335,5,vmflwu***예매자,2020.05.25,조회 5,"공감 0
공감하기",좋아요라이브 후기,좋아요
1311,1336,5,chdml***예매자,2020.05.25,조회 5,"공감 0
공감하기",좋라요라이브 후기,좋아요
1312,1337,5,chdml***예매자,2020.05.25,조회 4,"공감 0
공감하기",좋아요,좋아요
1313,1338,5,chdml***예매자,2020.05.25,조회 5,"공감 0
공감하기",좋아오,좋아요
1314,1339,5,kier***예매자,2020.05.25,조회 6,"공감 0
공감하기",안 보면 후회하실 거예요라이브 후기,정말 이런 극이 없어요소재는 자극적이나 정말 어느날 아무때나 캐슷보드 같은 거 안 보고 가도 100퍼 만족하고 나올만한 배우들에 끝내주는 넘버 조명간혹 불편함을 느끼는 연출이 있다 말이 많은데 제 생각은 달라요 불편함을 느끼라고 넣은 연출이기에 의도한대로 모두가 불편함을 제대로 느끼고 있다고 생각했어요정말 눈과 귀가 황홀해요
1315,1340,5,kjjm***예매자,2020.05.25,조회 6,"공감 0
공감하기",리지 좋아요,여자 배우 네명이 나오는 뮤지컬 좋아요 여자 많이 나와주세요
1316,1341,5,kdu9***예매자,2020.05.25,조회 7,"공감 0
공감하기",보고 나오면 소리 지르고 싶어지는 공연,이런 공연을 함성 환호 금지된 채로 봐야하다니 커튼콜 때 박수를 너무 열심히 쳐서 손이 부르텄네요
1317,1342,5,foryouair***예매자,2020.05.25,조회 5,"공감 0
공감하기",뮤지컬 리지,말모말해모해라는 뜻 이시대 최고의 락뮤지컬시기가 시기인지라 함성을 못 지르는 게 가장 큰 단점이지만최고의 배우분들 이렇게 모아둔 것도 대단해요
1318,1343,5,chola***예매자,2020.05.25,조회 5,"공감 0
공감하기",아 진짜 너무 재밌어요,재밌는데 재밌다는 말 외에 뭐가 더 필요할까 싶어요정말 정말 정말 너무 너무 너무 재밌습니다
1319,1344,5,job***예매자,2020.05.25,조회 4,"공감 0
공감하기",머리가 왜 없어,어느 캐슷으로 봐도 다 좋을 듯요
1320,1345,5,llchocc***예매자,2020.05.25,조회 4,"공감 0
공감하기",리지,리지리지
1321,1346,5,wntmg***예매자,2020.05.25,조회 5,"공감 0
공감하기",은빛 날개를 펴고 플라이 대담한 꿈 속으로 함께 가요라이브 후기,리지를 만나서 행복해요 정말로
1322,1347,5,dpdms0***예매자,2020.05.25,조회 5,"공감 0
공감하기", 가 꼭 나오면 좋겠습니다,넘버가 중독성이 넘쳐서 흥얼거려요 커튼콜때도 못따라불러서 오슷이 꼭나오면 좋겠어요
1323,1348,5,wntmg***예매자,2020.05.25,조회 4,"공감 0
공감하기",리지는 갓극입니다 사랑해요,사랑해요 리지 전부 다 모든 걸 다
1324,1349,5,sunny***예매자,2020.05.25,조회 5,"공감 0
공감하기",좋아요,재밌어요
1325,1350,5,hyw0***예매자,2020.05.25,조회 5,"공감 0
공감하기",리지,나하나 잘생겼다
1326,1351,5,cjfalss***예매자,2020.05.25,조회 5,"공감 0
공감하기",썸바디,사고쳐
1327,1352,5,ppang***예매자,2020.05.25,조회 7,"공감 0
공감하기",번역이 좀 아쉽지만 중독성이 강한 극입니다,텍스트 적으로아쉬운 부분이 많은데넘버가모든 것을 커버하는 것 같습니다가사를 너무 직역한 것 같지만계속 흥얼거리게 되네요모처럼 여성 배우들로 꽉 채운 극을 봐서기쁩니다
1328,1353,5,hyemi5***예매자,2020.05.25,조회 6,"공감 0
공감하기",아니 이거를,소리 못지르고 보다니 너무 힘들어요
1329,1354,5,yyhu***예매자,2020.05.25,조회 7,"공감 0
공감하기",잘 봤습니다,잘봤어요
1330,1355,5,tvxq31***예매자,2020.05.25,조회 5,"공감 0
공감하기",흥을 주체할 수 없는 넘버들 너무 좋네요,커튼콜 다같이 싱얼롱하고 방방 뛰고 싶은 마음 꾸욱 눌러참느라 힘들어요 너무너무 짜릿하고 재밌었습니다 
1331,1356,5,sonyj0***예매자,2020.05.25,조회 5,"공감 0
공감하기",리지 대박 재밌어요,맨날 볼 때마다 만족하고 나오는것같아요 최고
1332,1357,5,dmsto0***예매자,2020.05.25,조회 5,"공감 0
공감하기",머리가 왜 없어,극을 보고 한동안 머리를 찾으러 다녔네요 중독성 짱
1333,1358,5,tw0***예매자,2020.05.25,조회 5,"공감 0
공감하기",여자들의 연대와 승리,리지가 처한 현실이 너무 불쌍했는데 그 상황에서 스스로 깨부수고 나와 자유를 찾고 엠마 브리짓 앨리스와 함께 연대하고 승리하는 과정이 너무나 멋있고 시원해서 눈물이 많이 났다 이 강렬하고 신나고 좋은 음악들을 박수만 치며 즐겨야하니 너무 아쉽다 네 배우님들 사랑합니다
1334,1359,5,apricotl***예매자,2020.05.25,조회 5,"공감 0
공감하기",리지라이브 후기,매력적인 배우들
1335,1360,5,thdgml1***예매자,2020.05.25,조회 5,"공감 0
공감하기",리즤,리즤 보고깊어요
1336,1361,5,ishim***예매자,2020.05.25,조회 6,"공감 0
공감하기",연출은 별론데 배우들이 하드캐리함,롹 뮤지컬 너무 좋네요 배우들이 넘 잘 끌고 가주셔서 좋은데 이 시국이라 커튼콜 못 뛰는게 한스러워요
1337,1362,5,pari***예매자,2020.05.25,조회 5,"공감 0
공감하기",머리가 왜없어,머리가 왜 없어머리가 왜 없어머리가 왜 없어머리가 왜 없어아 너무 신나요  시급합니다
1338,1363,5,s900***예매자,2020.05.25,조회 6,"공감 0
공감하기",다 좋은데, 더 신나하지못한게 아쉽다코로나 이제 꺼지자
1339,1364,5,llldrzrld***예매자,2020.05.25,조회 5,"공감 0
공감하기",리지 엠마 앨리스 브리짓,모든 배우님들 사랑합니다최고 최고
1340,1365,4,esse0***예매자,2020.05.25,조회 4,"공감 0
공감하기",이 시국이 아쉽네요,락뮤를 최대한 즐길 수 없는 분위기
1341,1366,5,tretretre***예매자,2020.05.25,조회 5,"공감 0
공감하기",머리가 왜 없어라이브 후기,중독성 갑심지어 그 이싱한 안무까지 좋아질 지경
1342,1367,5,queenre***예매자,2020.05.25,조회 5,"공감 0
공감하기",좋은 공연이었습니다,좋은 공연이었습니다
1343,1368,5,lisa1***예매자,2020.05.25,조회 4,"공감 0
공감하기",언젠가는,언젠가는 네 맘 열어줄 거야언젠가는 알 거야언젠가는 보게될 거야네 맘속의 비밀내 맘속의 비밀지켜줄게 꼭 내가
1344,1369,4,ro***예매자,2020.05.25,조회 4,"공감 0
공감하기",리지,썸바디 누가 사고쳐
1345,1370,5,moons***예매자,2020.05.25,조회 4,"공감 0
공감하기",너무잘하네요,연출만불호 배우분들 너무 잘하세요
1346,1371,5,kimchi***예매자,2020.05.25,조회 4,"공감 0
공감하기",극호,연기 노래로 뒷머리에 계속 소름돋게만드는 배우들최고였습니다밴드도 너무 신나고 나오면서 바로 다음표잡았어요여러분 보세요
1347,1372,5,tb***예매자,2020.05.25,조회 5,"공감 0
공감하기",어느 편이야 리지,올바른 것 뒤틀린 것 선택은 하나 뿐야
1348,1373,5,hees***예매자,2020.05.25,조회 5,"공감 0
공감하기",머리가 왜 없써,머리가 왜 없써 머리가 왜 없어
1349,1374,5,jyca1***예매자,2020.05.25,조회 4,"공감 0
공감하기",머리가 왜 없어,최고의 뮤지컬 추천합니다
1350,1375,5,limeligh***예매자,2020.05.25,조회 5,"공감 0
공감하기",리지,3시간 내내 정신이 혼미해지는 락뮤였지만 즐거웠으면 된 것 아닐까요 빠른 시일 내로 커튼콜 때 함성을 지를 수 있길 기원합니다
1351,1376,5,yeres***예매자,2020.05.25,조회 5,"공감 0
공감하기",리지,너무 좋았어요
1352,1377,5,igreatv***예매자,2020.05.25,조회 4,"공감 0
공감하기",넘 잼나요,아묻따 일단 예약해 그치만 자리는 없네요 슬프다흑
1353,1378,5,gold0***예매자,2020.05.25,조회 4,"공감 0
공감하기",,최수진은 천재다
1354,1379,5,igreatv***예매자,2020.05.25,조회 4,"공감 0
공감하기",썸바디 아아악,너무 신나고 배우님들도 짱짱짱 잘하시고 너무 좋아요
1355,1380,5,ldyoun***예매자,2020.05.25,조회 4,"공감 0
공감하기",뮤지컬 맛집,살인맛집 리지
1356,1381,5,ssuck***예매자,2020.05.25,조회 4,"공감 0
공감하기",너무 좋아요,최고의 캐스팅매번 레전을 갱신이 캐스팅으로  남겨져야 하는데남은 회차 다 보고싶어요
1357,1382,5,cdm0***예매자,2020.05.25,조회 4,"공감 0
공감하기",코로나기간이라는게너무아쉽다,컷콜더놀고싶다
1358,1383,5,hys***예매자,2020.05.25,조회 4,"공감 0
공감하기",,
1359,1384,5,cdm0***예매자,2020.05.25,조회 3,"공감 0
공감하기",최수진앨리스사랑해,으아아아악1111
1360,1385,4,sbp0***예매자,2020.05.25,조회 4,"공감 0
공감하기",성대맛집라이브 후기,커튼콜까지 존멋배우님들
1361,1386,5,moon070***예매자,2020.05.25,조회 4,"공감 0
공감하기",,좋았습니다
1362,1387,5,cdm0***예매자,2020.05.25,조회 5,"공감 0
공감하기",리지보든도끼로,쇼놋한테오슷줘
1363,1388,5,sshk***예매자,2020.05.25,조회 4,"공감 0
공감하기",리지없는삶,상상할수없어컷콜때 소리지를 수 있는 날까지 연장해주세요 리지최고배우님들최고
1364,1389,4,whitefu***예매자,2020.05.25,조회 4,"공감 0
공감하기",독특하지만 재미있었어요,후기들을 보면서 어떤 공연일지 상당히 궁금했었던 공연입니다기존 공연들에서 이미 믿고 보는 배우님들로 실력이 입증된 배우님들의 캐스팅만 보고도일단 후회없을 관극이 되지 않을까 생각되었던 공연이었습니다네분의 배우님들의 연기 너무너무 좋았는데요나하나배우님 주인공 리지의 변화되어 가는 모습들을 너무 잘 표현해준었던거 같습니다이영미배우님 목소리부터 눈빛까지 분위기 있고 카리스마 있는 모습들 너무 멋졌구요코로나 때문에 함성이 자제되는 커튼콜 분위기 색달랐지만 맘껏 환호할 수 없어서 정말 아쉬웠습니다라이브 락음악들 너무 신나고 즐거웠습니다
1365,1390,5,hys***예매자,2020.05.25,조회 4,"공감 0
공감하기",,
1366,1391,5,ksk02***예매자,2020.05.25,조회 4,"공감 0
공감하기",리지가 다 가져 엠마가 다 가져,앨리스랑 사랑해 브리짓이랑 행복해 여자들이 다 해먹어
1367,1392,5,jyj3***예매자,2020.05.24,조회 4,"공감 0
공감하기",스트레스 확풀림,나하나 홍서영 최수진 최현선 캐슷으로 봤습니다네분 연기도 노래도 너무 안정적으로 잘하시고넘버가 전체적으로 락 스타일인데 넘나 맛깔나게 불러주셔서너무 즐겁게 봤어요커튼콜도 너무 신났어요 시국이 이래서 함성 지르지 못하는게 한일 정도
1368,1393,3,hie***예매자,2020.05.24,조회 10,"공감 0
공감하기",잘 보고 왔습니다,배우님들이 노래 연기 다 잘하셔요개인적으로 제 취향극은 아니었지만 한번쯤은 볼만 한 것 같습니다
1369,1394,5,jean3***예매자,2020.05.24,조회 10,"공감 1
공감하기",좋아요라이브 후기,좋아여
1370,1395,5,kshim***예매자,2020.05.24,조회 15,"공감 0
공감하기",커튼콜이 신나고 재밌어요,여자 배우님들만 나오는 락뮤지컬이라는 점이 독특하고커튼콜이 마치 락콘서트 온 것처럼 신나서 좋았어요커튼콜에서 환호성이나 호응을 할 수 있으면 더 재밌을 거 같아요 
1371,1396,5,dhrtnt***예매자,2020.05.24,조회 12,"공감 0
공감하기",재밌어요,코로나를 이겨낼 신나고 짜릿한 뮤지컬
1372,1397,5,ssa***예매자,2020.05.24,조회 12,"공감 0
공감하기",에너지,4명의 배우들 에너지가 가득한 공연
1373,1398,5,kud***예매자,2020.05.24,조회 10,"공감 0
공감하기",너무 신남,코로나때문에 환호성 못 지르는게 아쉬울 정도로 무대 커튼콜 넘나 신났습니다언니들 멋져요
1374,1399,5,ksj1***예매자,2020.05.24,조회 16,"공감 0
공감하기",여자 배우들만으로 이런 파워풀함이 가능하다니,정말 마지막 커튼콜이 최고 콘서트인줄 알았어요
1375,1400,5,treblecle***예매자,2020.05.24,조회 15,"공감 0
공감하기",최고예요,또 보고 싶은데 너무 비쌈  내줬으면 좋겠음
1376,1401,5,lio***예매자,2020.05.24,조회 18,"공감 0
공감하기",리지 전캐 찍어야 해라이브 후기,그러니까 제 자리좀 주세요
1377,1402,5,lio***예매자,2020.05.24,조회 17,"공감 0
공감하기",리지 레잔드라이브 후기,리지 전캐 사랑해요
1378,1403,4,mjseon***예매자,2020.05.24,조회 13,"공감 0
공감하기",좋았어요라이브 후기,배우분들에 노래가 좋았어요
1379,1404,4,yes***예매자,2020.05.23,조회 24,"공감 0
공감하기",배우들이 노래를 너무잘해요라이브 후기,극이 그걸 못받쳐줘서 좀 아쉽네요
1380,1405,5,hdu***예매자,2020.05.23,조회 30,"공감 0
공감하기",함성 지르면 안되요라이브 후기,커튼콜 때 관객분들은 함성 지르면 안되는 거 알죠
1381,1406,5,viole***예매자,2020.05.23,조회 17,"공감 0
공감하기",멋있어요,락 최고 진짜 재밌게 봤어요
1382,1407,5,abcd***예매자,2020.05.23,조회 22,"공감 0
공감하기",해방감이 느껴지는 공연,1막에서는 가사가 잘 안 들려서 완전히 몰입을 못했는데 2막으로 들어가면서 정말 너무 몰입감 있게 잘 봤습니다 과거의 트라우마를 넘어서서 나아가는 것이 너무 감동적이고 좋았어요 커튼콜에서는 배우분들이 12막에서 나왔던 넘버들을 다시 불러주시는데 락 음악과 함께 너무 신나게 즐기고 왔네요 가부장제의 답답함에 숨이 막히신 분들이 있다면 꼭 추천합니다 
