,index,Rating,Id,Date,views,like,Title,Text
3263,3263,4,re***예매자,2011.09.05,조회 121,"공감 0
공감하기",신나고 재미난 공연!!!,아기가 어려 한 2년만에 처음으로 남편과 함께 즐긴 공연이었어요전 너무 신나고 재미있었는데 남편은 내용이 안 와닿는다고 그저그랬다네요모든 출연진이 열심이셨는데 관객들 호응이 영 아니더군요전 끝까지 열심히 박수쳤습니다
3264,3264,2,***예매자,2011.09.05,조회 291,"공감 1
공감하기",글쎄요.,스토리를 좀 다듬어야 될것 같아요특히 1부는요저도 후기보고 조금 걱정했는데 실제 공연보니까 후기가 영 틀린말은 아니더라고요저는 다행히 브라이언공연은 아녔고 런이었는데요그래도 대사전달이 잘 안됐던 것 같아요2부되니까 적응되서 그런건지 짧아서인지 괜찮아 졌어요
3265,3265,4,mjty***,2011.09.05,조회 277,"공감 0
공감하기",뮤지컬 렌트 ''no day but today'',락 뮤지컬의 대명사1996년 오프 브로드웨이의 150석 작은 극장에서 시작 불과 3개월 만에 브로드웨이 중심가로 입성파격적 소재와 완성도 높은 음악으로 단숨에 센세이션을 일으키며 브로드웨이의 새로운 이정표로 평가2000년 한국 초연 이후 6번의 앵콜공연과 재공연을 통해 한국 관객들에게 뮤지컬 신드롬을 불러일으킴최정원 남경주 전수경 김선영 정선아 송용진 김수용 조승우 등 뮤지컬 스타들의 모두 거쳐간 작품이다 요절한 천재 작곡가 조나단 라슨의 자전적 뮤지컬 렌트에 나오는 다양한 캐릭터를 닮은 그의 친구들과 함께 미래에 대한 불안감과 동시에 희망과 꿈을 가지고 살아갔다조나단 라슨  1960년 2월 4일 - 1996년 2월 25일은 미국의 작곡가이자 극작가로써다문화주의 중독 호모포비아 에이즈 등 심각한 사회 문제를 다뤘다 이러한 주제를 담은대표적인 작품으로는 렌트와 틱틱붐등이 있다그는 사후에 그의 뮤지컬 렌트로 토니상 에서 세개의 상과 드라마부문 퓰리처상을 수상했다 여러가지 수식어가 붙는 뮤지컬 렌트기다리고 기다린날 그러나 퇴근후 남는 시간과 저녁을 해결하기 위해 고민중다행히 거래처분을 만나 저녁을 얻어먹었다 을리로에 있는 복어집 복 지리와 복어불고기 깔끔하니 맛있다 열심히 먹다보니 시간이 헉;;; 열심히 지하철을 타고 충무아트홀로 오늘의 배우는로저 - 강태을 미미 - 김지우 마크 - 브라이언 모린 - 조진아 조앤 - 김경선엔젤 - 박주형 콜린 - 이든 베니 - 서승원처음 뮤지컬 데뷰하는 브라이언님 보통 연예인이 나오면 주인공을 하는데이번에 마크역을 하신 브라이언님 탁월한 선택이지 않았나 하는 생각을 했다강태을 김지우님 역시 너무 잘하시고 다른 모든 분들도 노래를 너무 잘 불러주시고연기도 잘해 모든분들이 주인공이었던 공연 뮤지컬 렌트는 죽기 전에 의미 있는 음악을 남기고 싶은로저를 중심으로 친구들인 마크 미미 모린 조앤 엔젤 콜린스 등 가난한 젊은 예술가들의 꿈과 사랑을 그린 작품이다 어디서 많이 들어본것 같은 분이 있다면 이 내용은 푸치니의 오페라 ‘라보엠’을 그대로 들어다 현대 뮤지컬화한 것이란다가난한 예술가들이 모여사는 뉴욕 이스트 빌리지 로저 미미 마크 모린 조액 엔젤 콜린 베니는각자의 개성 각자의 원하는 삶을 추구하며 때론 힘들게 때론 열정적으로 살아가는 내용이다마크와 로저의 상황으로 시작된 공연은 1막이 80분처음엔 무슨 내용인지 이해가 안되 조금 어려웠다막연히 알고 가 그랬나그리고 시작된 2막렌트  -     -    오십 이만 오천 육백분  -    오십 이만 오천의 그 행복한 순간들  -    오십 이만 오천 육백분    -   무엇으로 한해를 한해를 재나요  -  한낯으로 해질 무렵으로  -    한밤중으로 한잔 커피들로  -  한마디로 한마일로  -  웃는 순간으로 싸우는 순간으로   -    오십 이만 오천 육백분으로 재나요        무엇으로 한해를 한해를 재나요  사랑은 어떤가요  사랑은 어떤가요  사랑은 어떤가요  사랑으로 재보세요  사랑의 계절이죠  사랑의 계절이죠  -    오십 이만 오천 육백분  -    오십 이만 오천번의 여행 계획들  -    오십 이만 오천 육백분           무엇으로 한 여자와 한 남자의 인생을 재나요    그녀가 배웠던 진실들로     아니면 그가 울었던 시간들로   그가 태워버렸던 다리들로     아니면 그녀가 죽었던 방법들로   -   이제 노래할 시간이죠    이야기는 끝이 없을테지만 모두 축하해야죠       친구들과 함께했던 그해를 기억해요  사랑을 기억해요  사랑을 기억해요  사랑을 기억해요  사랑으로 재세요     재세요 당신의 인생을 사랑으로  사랑의 계절이죠  사랑의 계절이죠아 그래 이노래 언제가 듣고 너무너무 좋아했던 노래정말 오랜만에 들어본다근데 렌트의 노래였다니 이 놀라움멋진 화음과 우리나라 말로 부른 가사를 통해마음이 확 풀리면서 집중되는 렌트처음에 어색함은 사라지고각 인물의 상황에 집중되면서애정과 갈등 그리고 풀어가는 서로의 이야기들그리고 엔젤의 사랑너무 많은 이야기를 담으려해 처음엔 조금 산만한 느낌도 들었지만우리에겐 조금 어려울수 있는 레즈비언 게이 에이즈를조금은 알고 이해할수 있고 동화 되게 만드는 렌트였다멋진 화음과 멋진 연기그리고   
3266,3266,1,zaza9***예매자,2011.09.05,조회 441,"공감 5
공감하기",연기..음정.. 휴.. 훨씬 더 많은 연습필요.,뮤지컬이 대사에다가 음만 붙여 올렸다 내렸다 하면 뮤지컬인가전혀 가사 전달 안되고 배우들은 아정말 말이 안나오네요음이탈 계속하고 연기를 하는건지 대사를 읽고있는지 무대연출 공부하고 있는 사람으로서 정말 실망 많이했습니다뮤지컬 매니아인데 아무리 별로여도 중간에 나가고싶다는 생각은 안했었는데정말 나오고싶었어요 봤던 뮤지컬들중 최악중에 최악이였습니다 박수도 안쳐지고 감동도 없고 추천할수가 없네요
3267,3267,4,nausik***예매자,2011.09.05,조회 132,"공감 0
공감하기","배우들은 훌륭하지만, 스토리는 빈약함",배우들의 연기와 노래는 정말 훌륭했습니다 특히 김지우와 브라이언 뮤지컬배우 출신이 아니라서 솔직히 아무런 기대가 없었어요 실수하지 않으면 다행이겠다 여겼지요 그런데 예상과 달리 참 잘하더군요 특히 김지우에게 반했습니다 노래도 잘했지만 어찌나 섹시하게 춤을 잘 추는 지 여자인 제가 봐도 반하겠더군요 앞으로 뮤지컬 배우로 더욱 기대하게 될 것 같네요그러나 스토리는 약간 부실하달까요 뮤지컬 렌트는 오페라 라보엠을 현대적으로 각색한 것이라 알고 있습니다라보엠을 좋아해서 그런지 약간 식상했구요 특히 초반부는 지루한 편입니다그리고 충무아트홀 대극장은 단차가 크지 않더군요제 앞에 머리 큰 남녀 커플이 앉았는데 무대가 보이지 않아서 너무 짜증났습니다둘이서 머리 맞대고 껴안고 속닥거리는 덕분에 뒷자리에 앉아있는 제 시야를 완전히 막더군요관람 시작하기 전에는 사랑스러운 커플로 보였는데 공연 끝난 후 그들은 주변사람들의 짜증을 돋게 하는 민폐 커플로 여겨졌습니다충무아트홀 대극장에 가시는 커플분들 특히 앉은 키가 크고 머리도 큰 남자분들 뒷자리에 앉은 관객들 고려해서 공연 중 연인과의 애정행각은 삼가하시고 공연에만 집중하십시오공연 보러 가실 분들은 필히 무대 중앙과 가깝거나 통로쪽 좌석을 선택하세요통로쪽 좌석은 앞좌석에 대두 커플이 앉아도 통로쪽으로 고개를 내밀고 무대를 보면 되니까요
3268,3268,4,***예매자,2011.09.05,조회 295,"공감 0
공감하기",아름다운 음악과 어설픈 연기..,50대에겐 약간 버거운 내용이지만 아들들과  남편과 보니 어느새 젊어진 듯 감미롭게 봤어요 부분부분 슬프고 신나는 장면도 좋았고요 무엇보다 음악이 좋더군요 주인공 런과 윤공주의 가창력이나 조앤 도 좋았는데 롤린인가하는 짝과 넘 음색이 비슷했어요 마크의 조형균도 연기 좋았는데 가창력은 모르겠고 런이라는 가수전 모름니다 는 노래는 괜찮은데 연기는 나무토막처럼 뻣뻣 시간이 흐르면 나아지겠지요 맘마미야같이 젊을때부터 알던 노래가 아니었지만 무척 아름답고 예술성있었어요 다만 일렬로 부르는 코러스는 꼭 가스펠같은 분위기라 좀 그렇더군요 흩어져부르면 나으려나 55세 생일을 맞은 토요일 좋은 추억됐어요 혹 미국에 가면 오리지널 공연도 보고싶군요
3269,3269,2,***예매자,2011.09.05,조회 519,"공감 1
공감하기",실망..,금요일 퇴근하자마자 열심히 달려가 본 렌트정말 실망이었습니다주인공들 감정이입도 잘 되지 않고 대사 전달력도 떨어지고무엇보다 인물들이 각자 따로 놀고 있어요 노래는 고음도 중요하지만 저음에서 음정이 잘 맞고 감정이 전달돼야 하는데 듣고 있기 힘들었습니다뮤지컬 볼 때 왠만하면 노래 듣고 저절로 박수가 쳐 집니다만 렌트를 보면서 박수 치고 싶었던 건 두 곡 정도 밖에 없었습니다인터미션 때 뛰쳐 나오고 싶었는데 끝까지 보고 판단하리라 하며 참았습니다 하지만 끝까지 보고 중간에 나갈걸 했더랬죠극이 관객에게 내용 및 감동을 전달하는데 문제가 있다는 건 연출의 문제가 아닐까 하네요전반적으로 정말 많이 아쉬운 공연이었습니다주변사람에게는 절대 추천하지 않을 거에요
3271,3271,5,800***예매자,2011.09.05,조회 110,"공감 0
공감하기",최고의 공연~~,카리스마 넘치는 공연이였습니다생각보다 무대가 객석과 가까워 더 좋은 공연을 볼수 있었던거 같아요윤공주님의 색쉬한 음색이 너무 멋지셨어요 아직까지 무대의 감동이 남아있네요또 다른 무대에서 뵐께요
3272,3272,3,23jun***예매자,2011.09.05,조회 128,"공감 0
공감하기",그냥 괜찮았어요,워낙에 유명한 뮤지컬 렌트좋아하는 배우 윤공주씨도 나오고 해서관람하게 됐는데요생각보다 그냥저냥특히 스토리 이어짐이 좀 부실한듯급 변하는 캐릭 성격때문에 좀 헷갈렸네요윤공주씨의 노래춤 연기는 역시 좋았고처음보는 런씨도 괜찮았습니다
3273,3273,1,grap***예매자,2011.09.05,조회 409,"공감 3
공감하기",이해가 하나도 안가고 정말 실망이었습니다.,기대평도 좋고 그래서 기대감을 안고 공연장을 갔습니다그러나 웬걸 지금 까지 봤던 뮤지컬 중에 제일 실망스러웠던것 같네요박칼린 감독이 연출했다는데 이건 내용이 무슨 내용인지 하나도 모르겠고 연기자분들이 다같이 부르는노래도 각기 제각각이어서 듣는 내내 힘들더군요그나마 할인 이벤트가 있어서 보러갔는데 제 돈주고 갔으면 정말 울뻔했어요집에 와서 영화로 다시 봤더니 그제서야 장면들이랑 대사가 이해가 되더군요차라리 영화가 더 낫습니다
3274,3274,4,***예매자,2011.09.05,조회 76,"공감 0
공감하기",신나는 렌트,작년에 렌트의 주인공 안소니 랩이 내한한 공연을 보러 간 적이 있었는데그 당시 렌트를 본 적이 없어서 공연하면 꼭 봐야겠다고 생각했었어요마약이나 동성애 등의 코드가 우리 정서에는 잘 안 맞지만젊은 청춘들의 사랑이나 고뇌 등 인류공통의 주제가 한 뮤지컬안에 담겨있네요 -개인적으로 김지우 씨 팬이었는데 젊음의 행진 때와는 다른뇌쇄적인 모습이 기억에 남았고요 노래하는 목소리도 너무 좋았어요브라이언 강태을 씨 공연은 처음보는데 다들 정말 실력자들이네요
3275,3275,5,4710***예매자,2011.09.05,조회 86,"공감 0
공감하기",아이 러브 뮤지컬,14개월 껌딱지 딸아이 때문에 그리고 지방이라는 열악한 환경에서 꿈만 꾸고 살았던 저에게 남편의 배려 큰배려죠  그 배려로 무사히 어제 고대하고 고대한던 렌트를 보았습니다처음으로 뮤지컬 본거구요 가족들은 밖에서 기다리고 저만 혼자 보았어요 좀 감동했습니다 가족에게저를 공연장까지 오게된 시발점은 어느 배우때문이었는데 거기에 훌륭한 음악과 스토리 그리고 역대 최강배우들의 공연을 보게 되어 대단히 영광스런 하루가 아닐 수 없었습니다집에와서 잠자리 들기전 그리고 오늘 아침 잠에서 깬 후 계속해서 제 머리속에선 렌트의 노래들이 흘러나와 제 일상을 비현실세상으로 만들어 벼렸죠그리고 보고 나온 소감은 음여러가지 생각이 드는데요작품 자체는 정말 훌륭하지만 그것이 전부 표현 되기가 어려운게 많겠구나 생각했습니다 뭐 한번 보고그 느낌을 바로 알 수는 없겠지만 그래도역시 또 보고 싶네요 뭔가 매력이 많은 얘기할게 많은 렌트같아요앞으로도 더욱 뮤지컬을 사랑하고 힘찬 응원 하겠습니다열심히 준비한 배우들과 감독 스태프들 모두 남은 공연 화이팅 하시길 바라겠습니다
